Age,Gender,MonthlyIncome,YearsAtCompany,OverTime,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,Attrition,Department_HR,Department_IT,Department_Operations,Department_Sales
1.7398183741571025,0,2.607331630812961,1.240053429959316,1,2.0,3,-0.8622103922794844,0,False,False,False,False
-1.7619894799400497,0,0.2351537191636438,-0.9686075028386649,1,3.0,2,-0.1715433124861959,1,False,False,False,True
0.899384489173786,0,0.41329388409401957,1.240053429959316,0,4.0,3,1.209790847100381,1,True,False,False,False
0.05895060419046941,0,-1.223959861714367,0.25842634871576875,1,1.0,1,-1.552877472072773,0,False,False,False,True
-0.36126633830118887,1,-0.0019438669002712705,-0.23238719190600465,0,3.0,3,-0.8622103922794844,0,False,True,False,False
0.05895060419046941,0,0.6393732272866961,-0.23238719190600465,0,3.0,3,-0.8622103922794844,0,False,True,False,False
-1.7619894799400497,1,-0.20796893660121135,-1.4594210434604384,0,3.0,4,-0.1715433124861959,0,False,False,False,True
-0.22119402413730277,0,-0.862849005602937,-0.7232007325277782,1,2.0,3,-1.552877472072773,0,True,False,False,False
-0.08112170997341668,0,-0.6287872401032203,0.01301957840488205,0,4.0,3,1.209790847100381,1,False,False,False,True
1.5997460599932165,0,-0.5511148780797959,1.240053429959316,1,2.0,1,0.5191237673070924,0,False,False,False,True
-0.641410966628961,1,0.2680566567491505,-1.2140142731495518,1,1.0,3,-0.8622103922794844,0,False,False,False,True
-0.9215555949567332,1,1.113863052586934,-0.7232007325277782,0,2.0,4,0.5191237673070924,0,False,True,False,False
-0.641410966628961,0,-0.8637776095402213,-0.7232007325277782,1,3.0,1,-1.552877472072773,1,False,False,False,False
1.039456803337672,0,-0.9376641247424089,0.7492398893375424,1,3.0,2,-0.1715433124861959,0,False,False,False,True
0.3390952325182416,0,-1.3017215125779145,0.7492398893375424,1,1.0,1,-1.552877472072773,0,False,False,False,True
-0.641410966628961,1,-0.3094724900535956,-1.4594210434604384,0,3.0,4,2.5911250066869576,1,False,False,False,True
0.6192398608460138,1,1.2946015227649017,0.25842634871576875,0,1.0,1,-0.1715433124861959,0,False,True,False,False
0.05895060419046941,0,0.4142939191034025,-1.2140142731495518,0,2.0,4,-0.8622103922794844,1,False,True,False,False
1.039456803337672,1,0.6846158825772684,0.9946466596484291,0,2.0,3,-1.552877472072773,0,False,False,False,False
-0.08112170997341668,0,-0.14247110792862602,-0.23238719190600465,1,1.0,1,-0.8622103922794844,0,False,False,False,True
-0.36126633830118887,1,-0.22229086655701938,-0.9686075028386649,0,1.0,4,-0.8622103922794844,0,True,False,False,False
-0.5013386524650749,0,-0.3803678291116457,-0.9686075028386649,0,1.0,3,-0.8622103922794844,0,False,True,False,False
-1.6219171657761637,0,-1.3017215125779145,-1.4594210434604384,1,1.0,2,0.5191237673070924,0,False,False,False,True
0.3390952325182416,0,-1.3017215125779145,0.25842634871576875,0,1.0,2,-0.8622103922794844,0,True,False,False,False
0.3390952325182416,1,1.6632215703307185,0.01301957840488205,0,1.0,3,0.5191237673070924,1,False,True,False,False
0.05895060419046941,0,0.8373176569564608,-0.23238719190600465,0,1.0,4,-0.8622103922794844,0,False,True,False,False
-0.22119402413730277,1,-0.0851521370113512,-0.47779396221689135,0,1.0,3,0.5191237673070924,0,True,False,False,False
-1.6219171657761637,0,2.601343697972179,-1.4594210434604384,1,1.0,1,-0.8622103922794844,0,False,False,False,False
-0.5013386524650749,1,-1.3017215125779145,0.01301957840488205,0,4.0,3,0.5191237673070924,1,True,False,False,False
-0.36126633830118887,1,-1.3017215125779145,-0.23238719190600465,1,1.0,2,-0.8622103922794844,1,False,True,False,False
-0.9215555949567332,1,0.7171705936862922,-1.4594210434604384,1,1.0,1,1.209790847100381,0,False,True,False,False
-0.22119402413730277,1,-0.14247110792862602,-0.47779396221689135,0,2.0,1,0.5191237673070924,0,True,False,False,False
0.4791675466821277,0,-1.3017215125779145,0.01301957840488205,1,3.0,1,0.5191237673070924,0,False,False,False,True
2.1600353166487607,1,0.6906964525896782,2.4670872815137495,0,3.0,3,-0.1715433124861959,0,False,True,False,False
0.1990229183543555,0,0.519494030536898,0.5038331190266557,0,3.0,3,-0.8622103922794844,0,False,False,False,False
0.3390952325182416,0,-0.5592937358351083,0.25842634871576875,0,3.0,3,0.5191237673070924,1,False,True,False,False
-0.08112170997341668,1,-0.051775968573190265,0.7492398893375424,1,1.0,1,-0.1715433124861959,0,False,True,False,False
-1.7619894799400497,0,-1.3017215125779145,-0.9686075028386649,1,3.0,3,2.5911250066869576,0,False,True,False,False
-0.08112170997341668,1,-0.32816064429144154,-0.23238719190600465,1,1.0,3,-0.1715433124861959,0,False,True,False,False
0.05895060419046941,1,-1.3017215125779145,-0.23238719190600465,0,3.0,4,0.5191237673070924,0,False,False,False,True
2.510216102058476,1,-0.14247110792862602,2.221680511202863,0,1.0,3,1.209790847100381,0,False,False,False,False
-0.22119402413730277,0,-0.8931447090568364,-0.7232007325277782,0,2.0,4,0.5191237673070924,1,False,False,False,True
0.3390952325182416,1,0.9900015735676291,0.9946466596484291,0,4.0,3,-1.552877472072773,0,False,True,False,False
-0.08112170997341668,0,-1.3017215125779145,-0.7232007325277782,0,3.0,3,1.9004579268936692,0,False,True,False,False
-1.3417725374483915,0,-1.1580557688192192,-0.7232007325277782,1,1.0,1,0.5191237673070924,0,True,False,False,False
1.3196014316654443,0,-0.3191871158590312,1.485460200270203,1,2.0,1,-0.1715433124861959,1,False,False,False,True
0.899384489173786,1,-0.684610622948426,0.5038331190266557,0,1.0,2,0.5191237673070924,1,True,False,False,False
0.899384489173786,0,2.076646757870502,1.7308669705810895,1,3.0,2,-1.552877472072773,0,False,False,False,False
-1.0616279091206193,0,-1.3017215125779145,-1.4594210434604384,1,2.0,3,-0.1715433124861959,0,True,False,False,False
1.5997460599932165,0,1.0888353907003199,1.240053429959316,0,1.0,2,-0.8622103922794844,1,False,True,False,False
-1.6219171657761637,0,-0.6794229413372512,-1.4594210434604384,1,1.0,2,0.5191237673070924,0,False,False,True,False
0.6192398608460138,0,0.09950611324803872,0.9946466596484291,0,2.0,3,0.5191237673070924,1,False,False,False,False
2.440179944976533,1,0.03041440876048099,2.221680511202863,1,2.0,2,0.5191237673070924,1,False,False,False,True
-1.0616279091206193,1,0.16771385821837226,-1.4594210434604384,0,2.0,1,-0.1715433124861959,1,False,False,False,True
-0.641410966628961,1,2.313208610893676,0.01301957840488205,0,2.0,2,1.9004579268936692,1,False,False,False,False
0.05895060419046941,1,2.4898130077739267,0.25842634871576875,0,4.0,2,-0.8622103922794844,0,False,True,False,False
-0.641410966628961,1,0.25201145217895876,-1.2140142731495518,0,1.0,4,0.5191237673070924,0,False,False,False,True
-1.7619894799400497,1,-0.5468022271018318,-1.4594210434604384,0,2.0,1,-0.1715433124861959,0,False,True,False,False
0.05895060419046941,1,1.1968391717136933,-0.7232007325277782,0,1.0,3,0.5191237673070924,0,False,False,False,False
-1.2017002232845053,0,-1.0554450337493047,-1.2140142731495518,0,2.0,4,1.9004579268936692,0,False,False,False,True
0.4791675466821277,1,0.8645864687301749,0.5038331190266557,1,2.0,2,-0.8622103922794844,0,False,False,False,True
-1.0616279091206193,0,0.12188189658298487,-1.2140142731495518,1,2.0,2,1.209790847100381,1,False,False,False,True
1.7398183741571025,1,-0.9177705711628948,1.240053429959316,1,1.0,2,-1.552877472072773,0,False,False,False,True
-0.9215555949567332,0,1.2461266114618592,-1.4594210434604384,1,1.0,2,-0.8622103922794844,0,False,True,False,False
-0.36126633830118887,0,-1.3017215125779145,-0.23238719190600465,0,1.0,3,-0.1715433124861959,1,True,False,False,False
0.899384489173786,1,0.573620925419758,-0.23238719190600465,1,1.0,3,-1.552877472072773,0,False,True,False,False
-1.3417725374483915,1,-0.14247110792862602,-1.2140142731495518,1,1.0,2,-0.8622103922794844,0,False,False,False,True
0.1990229183543555,1,-1.3017215125779145,-0.7232007325277782,1,1.0,2,-0.1715433124861959,1,False,False,True,False
1.4596737458293303,1,0.29167355496181346,1.240053429959316,0,2.0,4,-0.8622103922794844,0,True,False,False,False
-0.08112170997341668,0,1.2790027623953293,-1.4594210434604384,1,2.0,3,-0.8622103922794844,0,False,True,False,False
0.1990229183543555,0,-0.14247110792862602,0.25842634871576875,0,2.0,3,-0.8622103922794844,0,False,False,False,False
-0.08112170997341668,1,-0.9130204048683258,0.7492398893375424,1,2.0,2,-1.552877472072773,0,False,False,False,True
0.899384489173786,1,-0.5632135159165289,1.240053429959316,0,1.0,4,0.5191237673070924,1,False,False,False,False
-1.3417725374483915,1,-0.938869524084076,-1.4594210434604384,0,3.0,4,-0.1715433124861959,0,False,True,False,False
-1.4818448516122775,1,-1.0036842931297176,-1.4594210434604384,1,2.0,1,-0.8622103922794844,1,False,False,True,False
0.6192398608460138,0,-0.9537718315006862,1.485460200270203,0,3.0,3,-0.1715433124861959,0,False,False,False,True
0.3390952325182416,1,1.4585626198836668,0.25842634871576875,0,2.0,2,-0.1715433124861959,1,False,True,False,False
0.3390952325182416,0,0.9898229958873818,-0.23238719190600465,1,1.0,2,-0.8622103922794844,0,False,False,True,False
0.3390952325182416,1,-1.0409891705333112,0.25842634871576875,0,4.0,4,1.209790847100381,0,False,False,False,False
-0.7814832807928471,1,-1.0278101377310842,-0.9686075028386649,0,2.0,3,1.209790847100381,0,True,False,False,False
0.1990229183543555,0,0.11955145785576246,-0.47779396221689135,0,2.0,2,1.209790847100381,1,False,False,False,False
0.3390952325182416,1,-1.3017215125779145,0.7492398893375424,1,1.0,1,-1.552877472072773,0,False,False,False,True
-0.7814832807928471,0,-0.311052902523781,-0.47779396221689135,0,3.0,3,0.5191237673070924,0,False,False,False,True
-0.08112170997341668,0,0.04172730480412771,0.9946466596484291,0,4.0,2,-0.1715433124861959,0,False,True,False,False
0.4791675466821277,1,-0.1628066412667506,0.25842634871576875,0,1.0,3,-0.8622103922794844,0,False,False,True,False
-1.3417725374483915,1,1.7475370220593298,-1.4594210434604384,0,2.0,4,-0.1715433124861959,0,False,True,False,False
0.7593121750098999,0,-0.695021701706825,-0.23238719190600465,0,2.0,4,-0.8622103922794844,0,False,False,False,True
-1.0616279091206193,0,-1.112125589459696,-1.4594210434604384,1,2.0,1,1.209790847100381,1,False,False,False,True
0.899384489173786,0,0.9184365682086512,0.01301957840488205,0,1.0,4,-0.8622103922794844,0,False,True,False,False
1.3196014316654443,1,1.4400262566740303,0.9946466596484291,0,2.0,2,-1.552877472072773,0,False,True,False,False
-0.9215555949567332,0,-0.5277479886194789,-0.9686075028386649,1,2.0,2,1.209790847100381,0,False,False,False,True
1.039456803337672,1,1.881309562332343,0.5038331190266557,1,1.0,3,-0.8622103922794844,1,False,False,False,False
0.4791675466821277,0,-0.8829657812827593,0.25842634871576875,1,2.0,1,-0.8622103922794844,0,False,False,False,True
0.899384489173786,0,0.9174633198513051,0.9946466596484291,1,1.0,1,1.209790847100381,0,False,False,False,False
2.1600353166487607,1,-0.6751638636633608,1.9762737408919764,1,1.0,2,1.9004579268936692,0,False,False,False,True
-0.22119402413730277,0,0.07835358702278324,0.25842634871576875,0,1.0,4,0.5191237673070924,1,False,False,False,False
-0.9215555949567332,1,-0.9160472965485119,-0.9686075028386649,0,1.0,1,1.209790847100381,0,True,False,False,False
-1.0616279091206193,0,-0.14247110792862602,-0.23238719190600465,1,1.0,1,-0.1715433124861959,0,True,False,False,False
-0.9215555949567332,1,0.8476037313386869,-0.7232007325277782,0,4.0,3,-0.8622103922794844,1,False,False,False,True
-0.08112170997341668,0,2.607331630812961,-0.23238719190600465,0,3.0,2,1.209790847100381,0,False,False,False,False
0.3390952325182416,1,-1.1123488115600049,0.25842634871576875,0,1.0,1,-1.552877472072773,1,False,True,False,False
0.3390952325182416,0,-1.3017215125779145,-0.23238719190600465,0,1.0,1,2.5911250066869576,0,False,False,True,False
0.899384489173786,0,-1.3017215125779145,0.5038331190266557,1,1.0,2,-0.8622103922794844,0,False,False,False,True
0.05895060419046941,1,0.4494647932280449,0.25842634871576875,0,3.0,3,-0.1715433124861959,0,False,True,False,False
1.5997460599932165,1,-1.3017215125779145,1.7308669705810895,0,2.0,4,-0.8622103922794844,0,False,False,True,False
-0.36126633830118887,0,-0.14247110792862602,-0.47779396221689135,1,3.0,1,0.5191237673070924,0,False,False,False,True
2.510216102058476,1,1.8131375328980583,2.9579008221355236,1,2.0,2,-0.1715433124861959,0,False,True,False,False
0.7593121750098999,0,1.3581305325127657,0.5038331190266557,0,1.0,3,-0.1715433124861959,0,False,True,False,False
-0.9215555949567332,1,-1.1751010083987932,-1.4594210434604384,0,2.0,2,0.5191237673070924,1,False,False,False,True
-1.2017002232845053,0,-1.11423280608661,-0.47779396221689135,1,1.0,2,-0.8622103922794844,0,False,False,False,True
0.4791675466821277,1,0.9132578154814892,0.7492398893375424,0,1.0,4,-0.1715433124861959,1,False,True,False,False
-0.08112170997341668,1,-0.14247110792862602,-0.23238719190600465,0,3.0,4,-0.8622103922794844,0,True,False,False,False
0.7593121750098999,1,-0.8848676335773896,0.5038331190266557,0,2.0,3,1.209790847100381,0,True,False,False,False
0.4791675466821277,1,0.7268227173036422,0.5038331190266557,0,2.0,4,-0.1715433124861959,0,False,False,False,False
-0.08112170997341668,1,-0.30098112135785127,0.7492398893375424,0,3.0,4,-0.1715433124861959,0,False,True,False,False
-0.9215555949567332,1,-1.1210187579359954,-0.7232007325277782,0,4.0,4,-0.8622103922794844,0,False,True,False,False
-1.7619894799400497,0,-0.9425750109492012,-1.4594210434604384,0,1.0,4,0.5191237673070924,0,False,False,False,True
-0.5013386524650749,0,-1.0037914397378656,-1.4594210434604384,1,3.0,1,-1.552877472072773,0,False,False,False,True
-0.08112170997341668,0,-0.5560704087066495,0.9946466596484291,1,1.0,1,-1.552877472072773,0,False,False,False,False
-0.08112170997341668,1,0.16804422692682913,-0.23238719190600465,0,1.0,4,-0.1715433124861959,0,True,False,False,False
-1.3417725374483915,0,1.6239612673284198,-1.2140142731495518,0,4.0,3,1.209790847100381,0,False,False,False,False
0.1990229183543555,1,0.21236720716413,-0.23238719190600465,1,1.0,1,0.5191237673070924,0,True,False,False,False
-0.08112170997341668,0,-0.8060613032843968,0.01301957840488205,0,4.0,3,-0.8622103922794844,1,False,False,True,False
-1.0616279091206193,1,-1.3017215125779145,-1.4594210434604384,0,2.0,4,1.209790847100381,1,False,False,False,True
0.1990229183543555,1,0.8062094250574372,-0.23238719190600465,1,3.0,2,-0.1715433124861959,0,False,True,False,False
0.05895060419046941,1,-1.0018092274871244,0.5038331190266557,0,2.0,3,-0.8622103922794844,0,True,False,False,False
-1.3417725374483915,0,-0.14247110792862602,-0.9686075028386649,1,2.0,2,-0.1715433124861959,0,False,False,False,False
0.3390952325182416,1,-1.3017215125779145,-0.23238719190600465,0,4.0,2,1.9004579268936692,1,False,False,False,True
0.6192398608460138,0,0.6756244963768333,0.01301957840488205,0,2.0,1,-0.8622103922794844,0,False,False,False,False
1.179529117501558,1,0.5015469736720775,1.240053429959316,1,1.0,3,1.209790847100381,0,False,False,False,True
1.179529117501558,0,-0.14247110792862602,1.485460200270203,1,1.0,3,0.5191237673070924,0,False,False,False,True
-1.6219171657761637,0,-0.34250936089928663,-0.9686075028386649,0,4.0,4,0.5191237673070924,1,False,False,False,False
-1.0616279091206193,1,-0.2420951312964099,-1.4594210434604384,1,1.0,2,1.209790847100381,0,False,False,False,True
0.6192398608460138,1,-0.6271175387929104,0.9946466596484291,1,2.0,1,-0.8622103922794844,0,False,False,False,True
0.6192398608460138,0,-1.3017215125779145,-0.47779396221689135,1,2.0,3,-0.8622103922794844,1,False,False,False,True
0.6192398608460138,0,0.5988628805226688,0.5038331190266557,0,4.0,4,1.209790847100381,0,False,False,True,False
2.510216102058476,1,1.491653064033433,2.9579008221355236,0,2.0,4,-0.1715433124861959,1,True,False,False,False
0.6192398608460138,0,-1.3017215125779145,-0.47779396221689135,0,4.0,3,1.209790847100381,0,True,False,False,False
1.3196014316654443,0,-1.3017215125779145,2.221680511202863,1,1.0,2,2.5911250066869576,0,False,False,False,True
1.039456803337672,1,-0.14247110792862602,1.485460200270203,0,3.0,4,-0.1715433124861959,0,False,False,False,True
0.7593121750098999,0,-0.12563569712334138,0.9946466596484291,1,1.0,2,0.5191237673070924,0,False,False,True,False
-0.36126633830118887,1,1.3666397589765342,-0.7232007325277782,1,1.0,2,-0.8622103922794844,0,False,True,False,False
0.899384489173786,1,-0.6812087181397213,0.7492398893375424,1,1.0,3,-0.8622103922794844,1,False,False,False,True
-0.9215555949567332,0,1.7969494661836698,-0.47779396221689135,1,1.0,3,0.5191237673070924,0,False,True,False,False
-0.22119402413730277,1,2.0580121769367303,-0.7232007325277782,0,2.0,2,0.5191237673070924,0,False,False,False,False
-0.5013386524650749,1,2.1292736002392862,-0.47779396221689135,0,3.0,3,-0.1715433124861959,1,False,True,False,False
0.05895060419046941,0,1.5486014862641946,0.5038331190266557,0,3.0,4,-1.552877472072773,0,False,True,False,False
2.510216102058476,0,-0.12626071900420602,1.485460200270203,0,1.0,2,-1.552877472072773,0,False,True,False,False
-1.7619894799400497,0,-0.7123705233428187,-1.4594210434604384,0,1.0,4,1.209790847100381,0,False,False,False,True
-0.08112170997341668,0,-1.1844674077277475,-0.23238719190600465,0,3.0,4,-0.8622103922794844,0,True,False,False,False
-1.7619894799400497,0,0.05833502906709732,-1.4594210434604384,1,3.0,3,-0.8622103922794844,1,False,True,False,False
-0.5013386524650749,1,-0.3536258214946611,-0.7232007325277782,0,3.0,2,1.9004579268936692,0,True,False,False,False
1.179529117501558,1,0.21450121044308057,1.240053429959316,0,2.0,2,-0.1715433124861959,0,False,True,False,False
-0.08112170997341668,0,1.26665411580625,-0.23238719190600465,0,2.0,2,-0.1715433124861959,0,False,False,True,False
-1.2017002232845053,1,-0.7036380747787417,-0.9686075028386649,0,1.0,3,-0.8622103922794844,0,True,False,False,False
-0.7814832807928471,0,-1.2410854612500526,-0.9686075028386649,0,1.0,3,1.209790847100381,0,True,False,False,False
0.7593121750098999,0,-1.3017215125779145,0.25842634871576875,0,1.0,2,-0.8622103922794844,0,False,False,False,True
-0.7814832807928471,1,-0.2395503993528901,0.01301957840488205,1,3.0,1,1.209790847100381,0,False,False,False,True
0.1990229183543555,0,-1.3017215125779145,-0.47779396221689135,1,3.0,2,0.5191237673070924,0,False,False,False,True
0.05895060419046941,0,-0.9276637746485786,0.5038331190266557,1,1.0,2,-0.1715433124861959,0,False,False,False,True
-0.7814832807928471,1,1.2521625370542075,-0.7232007325277782,0,1.0,3,-0.8622103922794844,0,False,False,True,False
2.440179944976533,0,0.6189885850865026,1.7308669705810895,0,1.0,2,-0.1715433124861959,0,False,True,False,False
0.7593121750098999,1,-0.12495710193840305,0.01301957840488205,0,2.0,4,1.209790847100381,0,False,False,True,False
-1.7619894799400497,1,-0.7948466249648867,-1.4594210434604384,1,3.0,2,-0.8622103922794844,0,False,False,False,True
0.1990229183543555,0,-0.26721208202314745,-0.23238719190600465,0,3.0,2,-0.1715433124861959,1,False,False,False,False
-0.7814832807928471,0,-1.3017215125779145,-0.7232007325277782,1,1.0,1,1.209790847100381,1,False,False,False,True
